codigo_comuna,comuna_residencia,fecha,positividad
6117,san vicente,2020-06-18,0.3085942069135346
8311,santa barbara,2020-06-18,0.17271825396825397
6310,santa cruz,2020-06-18,0.18102968460111318
8109,santa juana,2020-06-18,0.09594847508381342
5706,santa maria,2020-06-18,0.2984440680092854
13101,santiago,2020-06-18,0.4052215727163892
5606,santo domingo,2020-06-18,0.12651515151515152
2103,sierra gorda,2020-06-18,NA
13601,talagante,2020-06-18,0.4398247889960896
7101,talca,2020-06-18,0.17864737532347477
8110,talcahuano,2020-06-18,0.16604502167567642
2104,taltal,2020-06-18,0.07359307359307359
9101,temuco,2020-06-18,0.028679113793252425
7308,teno,2020-06-18,0.25676820844888076
9117,teodoro schmidt,2020-06-18,0.2945578231292517
3103,tierra amarilla,2020-06-18,0.2417915417915418
13303,tiltil,2020-06-18,0.3542949568491364
8207,tirua,2020-06-18,NA
2301,tocopilla,2020-06-18,NA
9118,tolten,2020-06-18,NA
8111,tome,2020-06-18,0.16861466551868182
9210,traiguen,2020-06-18,NA
16207,treguaco,2020-06-18,NA
8312,tucapel,2020-06-18,0.15496031746031746
14101,valdivia,2020-06-18,0.04165878166812205
3301,vallenar,2020-06-18,NA
5101,valparaiso,2020-06-18,0.28985400206277717
9211,victoria,2020-06-18,0.14220165799113166
4106,vicuna,2020-06-18,NA
9119,vilcun,2020-06-18,0.04081632653061224
7407,villa alegre,2020-06-18,0.11734693877551021
5804,villa alemana,2020-06-18,0.29170872700284467
9120,villarrica,2020-06-18,0.08824842472439912
5109,vina del mar,2020-06-18,0.3367729879075638
13132,vitacura,2020-06-18,0.3529909799911349
7408,yerbas buenas,2020-06-18,0.2321908250479679
8313,yumbel,2020-06-18,0.2756919006919007
16109,yungay,2020-06-18,0.057692307692307696
5405,zapallar,2020-06-18,NA
11201,aisen,2020-06-19,0.009523809523809523
5602,algarrobo,2020-06-19,0.1423861852433281
13502,alhue,2020-06-19,0.44943977591036416
8314,alto biobio,2020-06-19,0.3933804290947148
3302,alto del carmen,2020-06-19,NA
1107,alto hospicio,2020-06-19,0.35232666419428454
10202,ancud,2020-06-19,NA
4103,andacollo,2020-06-19,0.14421768707482993
9201,angol,2020-06-19,0.1679951291670808
2101,antofagasta,2020-06-19,0.32657639982620357
8302,antuco,2020-06-19,NA
8202,arauco,2020-06-19,0.168651717272731
15101,arica,2020-06-19,0.21676042307714233
13402,buin,2020-06-19,0.4202062933456811
16102,bulnes,2020-06-19,0.09272684598314851
5402,cabildo,2020-06-19,0.6114349935778507
12201,cabo de hornos,2020-06-19,NA
8303,cabrero,2020-06-19,0.21957720759715665
2201,calama,2020-06-19,0.5568763086811519
10102,calbuco,2020-06-19,0.06625232950562347
3102,caldera,2020-06-19,0.10096239164562146
5502,calera,2020-06-19,0.28365255192986283
13403,calera de tango,2020-06-19,0.2959347990403891
5302,calle larga,2020-06-19,0.2763077644851044
1402,camina,2020-06-19,NA
4202,canela,2020-06-19,NA
8203,canete,2020-06-19,0.02700632700632701
9102,carahue,2020-06-19,0.06599259136853122
5603,cartagena,2020-06-19,0.2015073049555808
5102,casablanca,2020-06-19,0.1608843537414966
10201,castro,2020-06-19,NA
5702,catemu,2020-06-19,0.10714285714285714
7201,cauquenes,2020-06-19,0.23911099056968727
13102,cerrillos,2020-06-19,0.43070806063530787
13103,cerro navia,2020-06-19,0.4958334790802634
10401,chaiten,2020-06-19,NA
3201,chanaral,2020-06-19,0.1346938775510204
7202,chanco,2020-06-19,0.23685837971552257
6302,chepica,2020-06-19,0.22459720730397423
8103,chiguayante,2020-06-19,0.10567926325718677
16101,chillan,2020-06-19,0.13371328507901323
16103,chillan viejo,2020-06-19,0.25806182121971594
6303,chimbarongo,2020-06-19,0.27767106842737094
9121,cholchol,2020-06-19,NA
10203,chonchi,2020-06-19,NA
10103,cochamo,2020-06-19,NA
6102,codegua,2020-06-19,0.34285714285714286
16203,coelemu,2020-06-19,0.1365079365079365
16302,coihueco,2020-06-19,0.21145124716553287
6103,coinco,2020-06-19,NA
7402,colbun,2020-06-19,0.3509637188208617
1403,colchane,2020-06-19,NA
13301,colina,2020-06-19,0.4435405989731824
9202,collipulli,2020-06-19,0.11126373626373627
6104,coltauco,2020-06-19,0.3852040816326531
4302,combarbala,2020-06-19,NA
5103,con con,2020-06-19,0.319882498453927
8101,concepcion,2020-06-19,0.15141493046032672
13104,conchali,2020-06-19,0.46326930169131614
7102,constitucion,2020-06-19,0.28489840732076754
8204,contulmo,2020-06-19,NA
3101,copiapo,2020-06-19,0.1383206579990394
4102,coquimbo,2020-06-19,0.21680352847652043
8102,coronel,2020-06-19,0.15352474498858068
14102,corral,2020-06-19,0.06802721088435373
11101,coyhaique,2020-06-19,0
9103,cunco,2020-06-19,0.05077561327561327
9203,curacautin,2020-06-19,0.11607142857142858
13503,curacavi,2020-06-19,0.3059621033684343
8205,curanilahue,2020-06-19,0.07298136645962734
9104,curarrehue,2020-06-19,NA
7103,curepto,2020-06-19,0.17857142857142858
7301,curico,2020-06-19,0.24861001095760388
10205,dalcahue,2020-06-19,NA
3202,diego de almagro,2020-06-19,0.04642857142857143
6105,donihue,2020-06-19,0.42647134611420323
13105,el bosque,2020-06-19,0.4926915742005195
16104,el carmen,2020-06-19,0.11904761904761904
13602,el monte,2020-06-19,0.4329772115668308
5604,el quisco,2020-06-19,0.09281591424448567
5605,el tabo,2020-06-19,0.4693877551020408
7104,empedrado,2020-06-19,NA
9204,ercilla,2020-06-19,NA
13106,estacion central,2020-06-19,0.3895638476517835
8104,florida,2020-06-19,0.11904761904761904
9105,freire,2020-06-19,0.12813125250100038
3303,freirina,2020-06-19,NA
10104,fresia,2020-06-19,0.09588835534213684
10105,frutillar,2020-06-19,0.08608058608058608
14202,futrono,2020-06-19,0.07619047619047618
9106,galvarino,2020-06-19,0.10284113645458183
9107,gorbea,2020-06-19,0.05555555555555555
6106,graneros,2020-06-19,0.37727720555306765
5503,hijuelas,2020-06-19,0.24112554112554113
10403,hualaihue,2020-06-19,0.08333333333333333
7302,hualane,2020-06-19,0.5031746031746032
8112,hualpen,2020-06-19,0.1712874484613615
8105,hualqui,2020-06-19,0.17370867866223905
1404,huara,2020-06-19,NA
3304,huasco,2020-06-19,NA
13107,huechuraba,2020-06-19,0.44126076134846465
4201,illapel,2020-06-19,0.10500313556340721
13108,independencia,2020-06-19,0.4787520230583036
1101,iquique,2020-06-19,0.366260388596664
13603,isla de maipo,2020-06-19,0.46285625361255617
5201,isla de pascua,2020-06-19,NA
13109,la cisterna,2020-06-19,0.43892043939636327
5504,la cruz,2020-06-19,0.14231692677070829
6202,la estrella,2020-06-19,NA
13110,la florida,2020-06-19,0.40084176231738733
13111,la granja,2020-06-19,0.4820559107570838
4104,la higuera,2020-06-19,NA
5401,la ligua,2020-06-19,0.2493839493839494
13112,la pintana,2020-06-19,0.4319663072710705
13113,la reina,2020-06-19,0.36587339687303705
4101,la serena,2020-06-19,0.2674535808277792
14201,la union,2020-06-19,0.03492063492063492
14203,lago ranco,2020-06-19,NA
8304,laja,2020-06-19,0.13353174603174603
13302,lampa,2020-06-19,0.4140684242145296
14103,lanco,2020-06-19,0.025974025974025976
6107,las cabras,2020-06-19,0.381013431013431
13114,las condes,2020-06-19,0.34438452626587035
9108,lautaro,2020-06-19,0.022519007603041218
8201,lebu,2020-06-19,0.19496956677407806
7303,licanten,2020-06-19,0.16802721088435374
5802,limache,2020-06-19,0.3750395107537965
7401,linares,2020-06-19,0.23350014839376543
6203,litueche,2020-06-19,NA
5703,llaillay,2020-06-19,0.14881699806359325
10107,llanquihue,2020-06-19,0.12460736822292887
13115,lo barnechea,2020-06-19,0.3219763910775908
13116,lo espejo,2020-06-19,0.4733794419195555
13117,lo prado,2020-06-19,0.4952294511461658
6304,lolol,2020-06-19,NA
9109,loncoche,2020-06-19,0.05244755244755245
7403,longavi,2020-06-19,0.29347438209000076
9205,lonquimay,2020-06-19,0.026785714285714284
8206,los alamos,2020-06-19,0.17559781488352916
5301,los andes,2020-06-19,0.30427420905762737
8301,los angeles,2020-06-19,0.15813545452923497
14104,los lagos,2020-06-19,0.03544575725026851
10106,los muermos,2020-06-19,0.1620879120879121
9206,los sauces,2020-06-19,NA
4203,los vilos,2020-06-19,NA
8106,lota,2020-06-19,0.2395853233696901
9207,lumaco,2020-06-19,NA
6108,machali,2020-06-19,0.4804581269908064
13118,macul,2020-06-19,0.3955367003549698
14105,mafil,2020-06-19,0.025974025974025976
13119,maipu,2020-06-19,0.37264409333680104
6109,malloa,2020-06-19,0.5333333333333333
6204,marchihue,2020-06-19,NA
2302,maria elena,2020-06-19,0.5404040404040404
13504,maria pinto,2020-06-19,0.35
14106,mariquina,2020-06-19,0.012987012987012988
7105,maule,2020-06-19,0.17215258196301775
10108,maullin,2020-06-19,0
2102,mejillones,2020-06-19,0.5162004195617641
9110,melipeuco,2020-06-19,NA
13501,melipilla,2020-06-19,0.4363847047380804
7304,molina,2020-06-19,0.21506734006734007
4303,monte patria,2020-06-19,0.29184245705984835
6110,mostazal,2020-06-19,0.37532467532467534
8305,mulchen,2020-06-19,0.06729644624381466
8306,nacimiento,2020-06-19,0.20275613275613275
6305,nancagua,2020-06-19,0.01680672268907563
12401,natales,2020-06-19,0.031746031746031744
6205,navidad,2020-06-19,NA
8307,negrete,2020-06-19,NA
16204,ninhue,2020-06-19,NA
16303,niquen,2020-06-19,0.12755102040816327
5506,nogales,2020-06-19,0.4030096887239744
9111,nueva imperial,2020-06-19,0.10312978946519319
13120,nunoa,2020-06-19,0.36108760475599927
6111,olivar,2020-06-19,0.3818800247371676
2202,ollague,2020-06-19,NA
5803,olmue,2020-06-19,0.3593073593073593
10301,osorno,2020-06-19,0.17845555989259412
4301,ovalle,2020-06-19,0.26178212155770936
13604,padre hurtado,2020-06-19,0.444453681834833
9112,padre las casas,2020-06-19,0.035335619342587984
4105,paiguano,2020-06-19,NA
14107,paillaco,2020-06-19,0.0347985347985348
13404,paine,2020-06-19,0.4270341828841737
6306,palmilla,2020-06-19,0.16666666666666669
14108,panguipulli,2020-06-19,0.08347706232251353
5704,panquehue,2020-06-19,0.15076530612244898
5403,papudo,2020-06-19,0.44047619047619047
6206,paredones,2020-06-19,0.17857142857142858
7404,parral,2020-06-19,0.19254443712969058
13121,pedro aguirre cerda,2020-06-19,0.4945985396088825
7106,pelarco,2020-06-19,0.047619047619047616
7203,pelluhue,2020-06-19,0.4642857142857143
16105,pemuco,2020-06-19,0.5324675324675325
13605,penaflor,2020-06-19,0.5234146572436086
13122,penalolen,2020-06-19,0.5067418542179681
7107,pencahue,2020-06-19,0.1595238095238095
8107,penco,2020-06-19,0.13091853258660688
6307,peralillo,2020-06-19,NA
9113,perquenco,2020-06-19,0.07936507936507936
5404,petorca,2020-06-19,0.47619047619047616
6112,peumo,2020-06-19,0.05612244897959184
1405,pica,2020-06-19,NA
6113,pichidegua,2020-06-19,0.11564625850340135
6201,pichilemu,2020-06-19,0.18588950731807874
16106,pinto,2020-06-19,NA
13202,pirque,2020-06-19,0.31321098463955604
9114,pitrufquen,2020-06-19,0
6308,placilla,2020-06-19,0.047619047619047616
16205,portezuelo,2020-06-19,NA
12301,porvenir,2020-06-19,NA
1401,pozo almonte,2020-06-19,0.34697366125937557
12302,primavera,2020-06-19,NA
13123,providencia,2020-06-19,0.3036217786090449
5105,puchuncavi,2020-06-19,0.2683075039151798
9115,pucon,2020-06-19,0.028173275999362955
13124,pudahuel,2020-06-19,0.4290538394107379
13201,puente alto,2020-06-19,0.4338656897751303
10101,puerto montt,2020-06-19,0.08550462058916944
10302,puerto octay,2020-06-19,NA
10109,puerto varas,2020-06-19,0.02775118406025024
6309,pumanque,2020-06-19,NA
4304,punitaqui,2020-06-19,0.15476190476190477
12101,punta arenas,2020-06-19,0.1131112132026347
9208,puren,2020-06-19,NA
10303,purranque,2020-06-19,0.07142857142857142
5705,putaendo,2020-06-19,0.21393873641410588
15201,putre,2020-06-19,NA
10304,puyehue,2020-06-19,NA
10208,quellon,2020-06-19,NA
10209,quemchi,2020-06-19,NA
8308,quilaco,2020-06-19,NA
13125,quilicura,2020-06-19,0.45056835376395254
8309,quilleco,2020-06-19,NA
16107,quillon,2020-06-19,0.1464865491651206
5501,quillota,2020-06-19,0.37018766020593746
5801,quilpue,2020-06-19,0.28950402519610874
10210,quinchao,2020-06-19,NA
6114,quinta de tilcoco,2020-06-19,0.3877551020408163
13126,quinta normal,2020-06-19,0.467255095567725
5107,quintero,2020-06-19,0.2960901417423157
16201,quirihue,2020-06-19,0.028571428571428574
6101,rancagua,2020-06-19,0.4972175377986874
16206,ranquil,2020-06-19,0.1836734693877551
7305,rauco,2020-06-19,NA
13127,recoleta,2020-06-19,0.44437406837005233
9209,renaico,2020-06-19,NA
13128,renca,2020-06-19,0.5029401520828942
6115,rengo,2020-06-19,0.45904243965219577
6116,requinoa,2020-06-19,0.46313686313686314
7405,retiro,2020-06-19,0.28095238095238095
5303,rinconada,2020-06-19,0.2501082251082251
14204,rio bueno,2020-06-19,NA
7108,rio claro,2020-06-19,0.3119047619047619
4305,rio hurtado,2020-06-19,NA
10305,rio negro,2020-06-19,NA
7306,romeral,2020-06-19,0.269707990723171
9116,saavedra,2020-06-19,0
7307,sagrada familia,2020-06-19,0.3630952380952381
4204,salamanca,2020-06-19,0.048701298701298704
5601,san antonio,2020-06-19,0.29732314006507554
13401,san bernardo,2020-06-19,0.45272341253222365
16301,san carlos,2020-06-19,0.12513674868298127
7109,san clemente,2020-06-19,0.183012843012843
5304,san esteban,2020-06-19,0.2744343891402715
16304,san fabian,2020-06-19,NA
5701,san felipe,2020-06-19,0.22951172460607053
6301,san fernando,2020-06-19,0.260931123417697
16108,san ignacio,2020-06-19,0.16807584572290454
7406,san javier,2020-06-19,0.1757648683455135
13129,san joaquin,2020-06-19,0.42549064229137923
13203,san jose de maipo,2020-06-19,0.33674209859897036
10306,san juan de la costa,2020-06-19,NA
13130,san miguel,2020-06-19,0.4242907896259839
16305,san nicolas,2020-06-19,0.145578231292517
10307,san pablo,2020-06-19,NA
13505,san pedro,2020-06-19,NA
2203,san pedro de atacama,2020-06-19,NA
8108,san pedro de la paz,2020-06-19,0.20232874067369488
7110,san rafael,2020-06-19,0.1349206349206349
13131,san ramon,2020-06-19,0.4813082233199605
8310,san rosendo,2020-06-19,NA
6117,san vicente,2020-06-19,0.2951677837126753
8311,santa barbara,2020-06-19,0.16557539682539682
6310,santa cruz,2020-06-19,0.1667439703153989
8109,santa juana,2020-06-19,0.11856752270286104
5706,santa maria,2020-06-19,0.2877297822949997
13101,santiago,2020-06-19,0.3905114052355482
5606,santo domingo,2020-06-19,0.13463203463203463
2103,sierra gorda,2020-06-19,NA
13601,talagante,2020-06-19,0.46921698065536205
7101,talca,2020-06-19,0.19454107877641993
8110,talcahuano,2020-06-19,0.16874537010773216
2104,taltal,2020-06-19,0.047619047619047616
9101,temuco,2020-06-19,0.03105393917373915
7308,teno,2020-06-19,0.2488317005123728
9117,teodoro schmidt,2020-06-19,0.28775510204081634
3103,tierra amarilla,2020-06-19,0.27036297036297036
13303,tiltil,2020-06-19,0.3965158938069155
8207,tirua,2020-06-19,NA
2301,tocopilla,2020-06-19,NA
9118,tolten,2020-06-19,NA
8111,tome,2020-06-19,0.15543199131905844
9210,traiguen,2020-06-19,NA
16207,treguaco,2020-06-19,NA
8312,tucapel,2020-06-19,0.16594932844932844
14101,valdivia,2020-06-19,0.039174836436085214
3301,vallenar,2020-06-19,NA
5101,valparaiso,2020-06-19,0.28185113536425827
9211,victoria,2020-06-19,0.0982456140350877
4106,vicuna,2020-06-19,NA
9119,vilcun,2020-06-19,0.05510204081632653
7407,villa alegre,2020-06-19,0.12448979591836734
5804,villa alemana,2020-06-19,0.29483523012934776
9120,villarrica,2020-06-19,0.1102264467024211
5109,vina del mar,2020-06-19,0.34597797341235675
13132,vitacura,2020-06-19,0.3278057948059497
7408,yerbas buenas,2020-06-19,0.20361939647653932
8313,yumbel,2020-06-19,0.3424908424908425
16109,yungay,2020-06-19,0.057692307692307696
5405,zapallar,2020-06-19,NA
11201,aisen,2020-06-20,0.009523809523809523
5602,algarrobo,2020-06-20,0.18320251177394034
13502,alhue,2020-06-20,0.40182072829131654
8314,alto biobio,2020-06-20,0.4171899529042386
3302,alto del carmen,2020-06-20,NA
1107,alto hospicio,2020-06-20,0.36594561723726937
10202,ancud,2020-06-20,NA
4103,andacollo,2020-06-20,0.11564625850340136
9201,angol,2020-06-20,0.18425128680254876
2101,antofagasta,2020-06-20,0.3283043637390414
8302,antuco,2020-06-20,NA
8202,arauco,2020-06-20,0.18446804380334325
15101,arica,2020-06-20,0.2336102399269592
13402,buin,2020-06-20,0.3967059841310862
16102,bulnes,2020-06-20,0.09272684598314851
5402,cabildo,2020-06-20,0.6114349935778507
12201,cabo de hornos,2020-06-20,NA
8303,cabrero,2020-06-20,0.1866101746301237
2201,calama,2020-06-20,0.5654080547128979
10102,calbuco,2020-06-20,0.04839518664848062
3102,caldera,2020-06-20,0.10096239164562146
5502,calera,2020-06-20,0.30835717061944395
13403,calera de tango,2020-06-20,0.307839560945151
5302,calle larga,2020-06-20,0.2882125263898663
1402,camina,2020-06-20,NA
4202,canela,2020-06-20,NA
8203,canete,2020-06-20,0.07700632700632701
9102,carahue,2020-06-20,0.05578850973587816
5603,cartagena,2020-06-20,0.15865016209843796
5102,casablanca,2020-06-20,0.1251700680272109
10201,castro,2020-06-20,NA
5702,catemu,2020-06-20,0.14285714285714285
7201,cauquenes,2020-06-20,0.2440737697260148
13102,cerrillos,2020-06-20,0.4173152034924507
13103,cerro navia,2020-06-20,0.5126075571325369
10401,chaiten,2020-06-20,NA
3201,chanaral,2020-06-20,NA
7202,chanco,2020-06-20,0.37971552257266544
6302,chepica,2020-06-20,NA
8103,chiguayante,2020-06-20,0.09892478841760555
16101,chillan,2020-06-20,0.13145714068577208
16103,chillan viejo,2020-06-20,0.2338859970438918
6303,chimbarongo,2020-06-20,0.3014805922368948
9121,cholchol,2020-06-20,NA
10203,chonchi,2020-06-20,NA
10103,cochamo,2020-06-20,NA
6102,codegua,2020-06-20,0.38571428571428573
16203,coelemu,2020-06-20,0.1365079365079365
16302,coihueco,2020-06-20,0.18764172335600907
6103,coinco,2020-06-20,NA
7402,colbun,2020-06-20,0.27613378684807255
1403,colchane,2020-06-20,NA
13301,colina,2020-06-20,0.4348251764646564
9202,collipulli,2020-06-20,0.10233516483516483
6104,coltauco,2020-06-20,0.47091836734693876
4302,combarbala,2020-06-20,NA
5103,con con,2020-06-20,0.3538961038961039
8101,concepcion,2020-06-20,0.1527541271322805
13104,conchali,2020-06-20,0.45454212661075755
7102,constitucion,2020-06-20,0.24349053982594354
8204,contulmo,2020-06-20,NA
3101,copiapo,2020-06-20,0.14126343071808903
4102,coquimbo,2020-06-20,0.21023538397734146
8102,coronel,2020-06-20,0.15281024912845373
14102,corral,2020-06-20,0.06802721088435373
11101,coyhaique,2020-06-20,0
9103,cunco,2020-06-20,0.0248015873015873
9203,curacautin,2020-06-20,0.08035714285714286
13503,curacavi,2020-06-20,0.3233493214135471
8205,curanilahue,2020-06-20,0.13964803312629398
9104,curarrehue,2020-06-20,NA
7103,curepto,2020-06-20,0.1989795918367347
7301,curico,2020-06-20,0.2507686725873934
10205,dalcahue,2020-06-20,NA
3202,diego de almagro,2020-06-20,0.04642857142857143
6105,donihue,2020-06-20,0.5021015982150436
13105,el bosque,2020-06-20,0.49729640120594854
16104,el carmen,2020-06-20,0.11904761904761904
13602,el monte,2020-06-20,0.45249806338581927
5604,el quisco,2020-06-20,0.08261183261183261
5605,el tabo,2020-06-20,0.42857142857142855
7104,empedrado,2020-06-20,NA
9204,ercilla,2020-06-20,NA
13106,estacion central,2020-06-20,0.37622375984361056
8104,florida,2020-06-20,0.13945578231292516
9105,freire,2020-06-20,0.1338001867413632
3303,freirina,2020-06-20,NA
10104,fresia,2020-06-20,0.03466386554621848
10105,frutillar,2020-06-20,0.10556110556110555
14202,futrono,2020-06-20,0.028571428571428574
9106,galvarino,2020-06-20,0.03561424569827931
9107,gorbea,2020-06-20,0.023809523809523808
6106,graneros,2020-06-20,0.3829914912673533
5503,hijuelas,2020-06-20,0.2649350649350649
10403,hualaihue,2020-06-20,0.08333333333333333
7302,hualane,2020-06-20,0.40793650793650793
8112,hualpen,2020-06-20,0.17136070853462157
8105,hualqui,2020-06-20,0.2022801072336676
1404,huara,2020-06-20,NA
3304,huasco,2020-06-20,0.07619047619047618
13107,huechuraba,2020-06-20,0.46107738364955897
