Fecha,Origen,Destino,Viajes
2020-04-30,Puente Alto,Independencia,482
2020-04-30,Puente Alto,La Cisterna,2198
2020-04-30,Puente Alto,La Florida,4261
2020-04-30,Puente Alto,La Granja,247
2020-04-30,Puente Alto,La Pintana,182
2020-04-30,Puente Alto,La Reina,1125
2020-04-30,Puente Alto,Las Condes,4586
2020-04-30,Puente Alto,Lo Barnechea,123
2020-04-30,Puente Alto,Lo Espejo,33
2020-04-30,Puente Alto,Lo Prado,715
2020-04-30,Puente Alto,Macul,1089
2020-04-30,Puente Alto,Maipu,375
2020-04-30,Puente Alto,Nunoa,2121
2020-04-30,Puente Alto,Pedro Aguirre Cerda,178
2020-04-30,Puente Alto,Penalolen,1706
2020-04-30,Puente Alto,Providencia,6922
2020-04-30,Puente Alto,Pudahuel,457
2020-04-30,Puente Alto,Puente Alto,10035
2020-04-30,Puente Alto,Quilicura,510
2020-04-30,Puente Alto,Quinta Normal,171
2020-04-30,Puente Alto,Recoleta,1626
2020-04-30,Puente Alto,Renca,93
2020-04-30,Puente Alto,San Bernardo,147
2020-04-30,Puente Alto,San Joaquin,861
2020-04-30,Puente Alto,San Miguel,882
2020-04-30,Puente Alto,San Ramon,319
2020-04-30,Puente Alto,Santiago,6270
2020-04-30,Puente Alto,Vitacura,127
2020-04-30,Puente Alto,(En Blanco),73
2020-04-30,Quilicura,Cerrillos,92
2020-04-30,Quilicura,Cerro Navia,76
2020-04-30,Quilicura,Conchali,1555
2020-04-30,Quilicura,El Bosque,40
2020-04-30,Quilicura,Estacion Central,1041
2020-04-30,Quilicura,Huechuraba,354
2020-04-30,Quilicura,Independencia,1114
2020-04-30,Quilicura,La Cisterna,902
2020-04-30,Quilicura,La Florida,822
2020-04-30,Quilicura,La Granja,18
2020-04-30,Quilicura,La Pintana,36
2020-04-30,Quilicura,La Reina,353
2020-04-30,Quilicura,Las Condes,1240
2020-04-30,Quilicura,Lo Barnechea,94
2020-04-30,Quilicura,Lo Espejo,53
2020-04-30,Quilicura,Lo Prado,564
2020-04-30,Quilicura,Macul,236
2020-04-30,Quilicura,Maipu,333
2020-04-30,Quilicura,Nunoa,964
2020-04-30,Quilicura,Pedro Aguirre Cerda,98
2020-04-30,Quilicura,Penalolen,462
2020-04-30,Quilicura,Providencia,1848
2020-04-30,Quilicura,Pudahuel,334
2020-04-30,Quilicura,Puente Alto,498
2020-04-30,Quilicura,Quilicura,5996
2020-04-30,Quilicura,Quinta Normal,129
2020-04-30,Quilicura,Recoleta,1916
2020-04-30,Quilicura,Renca,296
2020-04-30,Quilicura,San Bernardo,132
2020-04-30,Quilicura,San Joaquin,316
2020-04-30,Quilicura,San Miguel,737
2020-04-30,Quilicura,San Ramon,120
2020-04-30,Quilicura,Santiago,4539
2020-04-30,Quilicura,Vitacura,89
2020-04-30,Quilicura,(En Blanco),167
2020-04-30,Quinta Normal,Cerrillos,20
2020-04-30,Quinta Normal,Cerro Navia,165
2020-04-30,Quinta Normal,Conchali,36
2020-04-30,Quinta Normal,El Bosque,7
2020-04-30,Quinta Normal,Estacion Central,148
2020-04-30,Quinta Normal,Huechuraba,11
2020-04-30,Quinta Normal,Independencia,84
2020-04-30,Quinta Normal,La Cisterna,205
2020-04-30,Quinta Normal,La Florida,277
2020-04-30,Quinta Normal,La Granja,4
2020-04-30,Quinta Normal,La Pintana,8
2020-04-30,Quinta Normal,La Reina,150
2020-04-30,Quinta Normal,Las Condes,657
2020-04-30,Quinta Normal,Lo Barnechea,11
2020-04-30,Quinta Normal,Lo Espejo,20
2020-04-30,Quinta Normal,Lo Prado,355
2020-04-30,Quinta Normal,Macul,150
2020-04-30,Quinta Normal,Maipu,270
2020-04-30,Quinta Normal,Nunoa,491
2020-04-30,Quinta Normal,Pedro Aguirre Cerda,37
2020-04-30,Quinta Normal,Penalolen,341
2020-04-30,Quinta Normal,Providencia,855
2020-04-30,Quinta Normal,Pudahuel,550
2020-04-30,Quinta Normal,Puente Alto,166
2020-04-30,Quinta Normal,Quilicura,110
2020-04-30,Quinta Normal,Quinta Normal,144
2020-04-30,Quinta Normal,Recoleta,360
2020-04-30,Quinta Normal,Renca,104
2020-04-30,Quinta Normal,San Bernardo,16
2020-04-30,Quinta Normal,San Joaquin,97
2020-04-30,Quinta Normal,San Miguel,219
2020-04-30,Quinta Normal,San Ramon,34
2020-04-30,Quinta Normal,Santiago,1476
2020-04-30,Quinta Normal,Vitacura,86
2020-04-30,Quinta Normal,(En Blanco),46
2020-04-30,Recoleta,Cerrillos,332
2020-04-30,Recoleta,Cerro Navia,138
2020-04-30,Recoleta,Conchali,936
2020-04-30,Recoleta,El Bosque,42
2020-04-30,Recoleta,Estacion Central,1961
2020-04-30,Recoleta,Huechuraba,478
2020-04-30,Recoleta,Independencia,836
2020-04-30,Recoleta,La Cisterna,2138
2020-04-30,Recoleta,La Florida,1215
2020-04-30,Recoleta,La Granja,38
2020-04-30,Recoleta,La Pintana,50
2020-04-30,Recoleta,La Reina,254
2020-04-30,Recoleta,Las Condes,1371
2020-04-30,Recoleta,Lo Barnechea,26
2020-04-30,Recoleta,Lo Espejo,97
2020-04-30,Recoleta,Lo Prado,1646
2020-04-30,Recoleta,Macul,652
2020-04-30,Recoleta,Maipu,536
2020-04-30,Recoleta,Nunoa,1230
2020-04-30,Recoleta,Pedro Aguirre Cerda,205
2020-04-30,Recoleta,Penalolen,424
2020-04-30,Recoleta,Providencia,2015
2020-04-30,Recoleta,Pudahuel,722
2020-04-30,Recoleta,Puente Alto,1075
2020-04-30,Recoleta,Quilicura,1224
2020-04-30,Recoleta,Quinta Normal,247
2020-04-30,Recoleta,Recoleta,7927
2020-04-30,Recoleta,Renca,204
2020-04-30,Recoleta,San Bernardo,171
2020-04-30,Recoleta,San Joaquin,395
2020-04-30,Recoleta,San Miguel,1598
2020-04-30,Recoleta,San Ramon,331
2020-04-30,Recoleta,Santiago,6822
2020-04-30,Recoleta,Vitacura,47
2020-04-30,Recoleta,(En Blanco),284
2020-04-30,Renca,Cerrillos,180
2020-04-30,Renca,Cerro Navia,149
2020-04-30,Renca,Conchali,100
2020-04-30,Renca,El Bosque,19
2020-04-30,Renca,Estacion Central,601
2020-04-30,Renca,Huechuraba,26
2020-04-30,Renca,Independencia,289
2020-04-30,Renca,La Cisterna,258
2020-04-30,Renca,La Florida,208
2020-04-30,Renca,La Granja,5
2020-04-30,Renca,La Pintana,23
2020-04-30,Renca,La Reina,73
2020-04-30,Renca,Las Condes,498
2020-04-30,Renca,Lo Barnechea,3
2020-04-30,Renca,Lo Espejo,138
2020-04-30,Renca,Lo Prado,156
2020-04-30,Renca,Macul,63
2020-04-30,Renca,Maipu,933
2020-04-30,Renca,Nunoa,181
2020-04-30,Renca,Pedro Aguirre Cerda,160
2020-04-30,Renca,Penalolen,167
2020-04-30,Renca,Providencia,995
2020-04-30,Renca,Pudahuel,211
2020-04-30,Renca,Puente Alto,164
2020-04-30,Renca,Quilicura,582
2020-04-30,Renca,Quinta Normal,254
2020-04-30,Renca,Recoleta,483
2020-04-30,Renca,Renca,2222
2020-04-30,Renca,San Bernardo,102
2020-04-30,Renca,San Joaquin,89
2020-04-30,Renca,San Miguel,260
2020-04-30,Renca,San Ramon,31
2020-04-30,Renca,Santiago,1267
2020-04-30,Renca,Vitacura,53
2020-04-30,Renca,(En Blanco),56
2020-04-30,San Bernardo,Cerrillos,55
2020-04-30,San Bernardo,Cerro Navia,48
2020-04-30,San Bernardo,Conchali,244
2020-04-30,San Bernardo,El Bosque,121
2020-04-30,San Bernardo,Estacion Central,564
2020-04-30,San Bernardo,Huechuraba,136
2020-04-30,San Bernardo,Independencia,633
2020-04-30,San Bernardo,La Cisterna,1073
2020-04-30,San Bernardo,La Florida,306
2020-04-30,San Bernardo,La Granja,32
2020-04-30,San Bernardo,La Pintana,20
2020-04-30,San Bernardo,La Reina,87
2020-04-30,San Bernardo,Las Condes,1031
2020-04-30,San Bernardo,Lo Barnechea,22
2020-04-30,San Bernardo,Lo Espejo,214
2020-04-30,San Bernardo,Lo Prado,165
2020-04-30,San Bernardo,Macul,64
2020-04-30,San Bernardo,Maipu,116
2020-04-30,San Bernardo,Nunoa,292
2020-04-30,San Bernardo,Pedro Aguirre Cerda,147
2020-04-30,San Bernardo,Penalolen,199
2020-04-30,San Bernardo,Providencia,1220
2020-04-30,San Bernardo,Pudahuel,109
2020-04-30,San Bernardo,Puente Alto,238
2020-04-30,San Bernardo,Quilicura,193
2020-04-30,San Bernardo,Quinta Normal,105
2020-04-30,San Bernardo,Recoleta,640
2020-04-30,San Bernardo,Renca,241
2020-04-30,San Bernardo,San Bernardo,747
2020-04-30,San Bernardo,San Joaquin,108
2020-04-30,San Bernardo,San Miguel,731
2020-04-30,San Bernardo,San Ramon,71
2020-04-30,San Bernardo,Santiago,2848
2020-04-30,San Bernardo,Vitacura,26
2020-04-30,San Bernardo,(En Blanco),129
2020-04-30,San Joaquin,Cerrillos,101
2020-04-30,San Joaquin,Cerro Navia,49
2020-04-30,San Joaquin,Conchali,113
2020-04-30,San Joaquin,El Bosque,2
2020-04-30,San Joaquin,Estacion Central,295
2020-04-30,San Joaquin,Huechuraba,93
2020-04-30,San Joaquin,Independencia,138
2020-04-30,San Joaquin,La Cisterna,188
2020-04-30,San Joaquin,La Florida,692
2020-04-30,San Joaquin,La Granja,26
2020-04-30,San Joaquin,La Pintana,13
2020-04-30,San Joaquin,La Reina,47
2020-04-30,San Joaquin,Las Condes,274
2020-04-30,San Joaquin,Lo Barnechea,5
2020-04-30,San Joaquin,Lo Espejo,21
2020-04-30,San Joaquin,Lo Prado,332
2020-04-30,San Joaquin,Macul,255
2020-04-30,San Joaquin,Maipu,167
2020-04-30,San Joaquin,Nunoa,235
2020-04-30,San Joaquin,Pedro Aguirre Cerda,47
2020-04-30,San Joaquin,Penalolen,109
2020-04-30,San Joaquin,Providencia,672
2020-04-30,San Joaquin,Pudahuel,213
2020-04-30,San Joaquin,Puente Alto,531
2020-04-30,San Joaquin,Quilicura,166
2020-04-30,San Joaquin,Quinta Normal,62
2020-04-30,San Joaquin,Recoleta,405
2020-04-30,San Joaquin,Renca,23
2020-04-30,San Joaquin,San Bernardo,31
2020-04-30,San Joaquin,San Joaquin,198
2020-04-30,San Joaquin,San Miguel,172
2020-04-30,San Joaquin,San Ramon,75
2020-04-30,San Joaquin,Santiago,1104
2020-04-30,San Joaquin,Vitacura,8
2020-04-30,San Joaquin,(En Blanco),103
2020-04-30,San Miguel,Cerrillos,164
2020-04-30,San Miguel,Cerro Navia,83
2020-04-30,San Miguel,Conchali,328
2020-04-30,San Miguel,El Bosque,66
2020-04-30,San Miguel,Estacion Central,848
2020-04-30,San Miguel,Huechuraba,103
2020-04-30,San Miguel,Independencia,359
2020-04-30,San Miguel,La Cisterna,2043
2020-04-30,San Miguel,La Florida,387
2020-04-30,San Miguel,La Granja,17
2020-04-30,San Miguel,La Pintana,74
2020-04-30,San Miguel,La Reina,111
2020-04-30,San Miguel,Las Condes,1014
2020-04-30,San Miguel,Lo Barnechea,9
2020-04-30,San Miguel,Lo Espejo,86
2020-04-30,San Miguel,Lo Prado,633
2020-04-30,San Miguel,Macul,175
2020-04-30,San Miguel,Maipu,302
2020-04-30,San Miguel,Nunoa,541
2020-04-30,San Miguel,Pedro Aguirre Cerda,211
2020-04-30,San Miguel,Penalolen,144
2020-04-30,San Miguel,Providencia,1832
2020-04-30,San Miguel,Pudahuel,268
2020-04-30,San Miguel,Puente Alto,461
2020-04-30,San Miguel,Quilicura,314
2020-04-30,San Miguel,Quinta Normal,145
2020-04-30,San Miguel,Recoleta,1533
2020-04-30,San Miguel,Renca,55
2020-04-30,San Miguel,San Bernardo,88
2020-04-30,San Miguel,San Joaquin,186
2020-04-30,San Miguel,San Miguel,2033
2020-04-30,San Miguel,San Ramon,249
2020-04-30,San Miguel,Santiago,3900
2020-04-30,San Miguel,Vitacura,35
2020-04-30,San Miguel,(En Blanco),77
2020-04-30,San Ramon,Cerrillos,22
2020-04-30,San Ramon,Cerro Navia,19
2020-04-30,San Ramon,Conchali,33
2020-04-30,San Ramon,El Bosque,24
2020-04-30,San Ramon,Estacion Central,243
2020-04-30,San Ramon,Huechuraba,16
2020-04-30,San Ramon,Independencia,65
2020-04-30,San Ramon,La Cisterna,630
2020-04-30,San Ramon,La Florida,809
2020-04-30,San Ramon,La Granja,145
2020-04-30,San Ramon,La Pintana,182
2020-04-30,San Ramon,La Reina,103
2020-04-30,San Ramon,Las Condes,598
2020-04-30,San Ramon,Lo Barnechea,11
2020-04-30,San Ramon,Lo Espejo,11
2020-04-30,San Ramon,Lo Prado,122
2020-04-30,San Ramon,Macul,93
2020-04-30,San Ramon,Maipu,68
2020-04-30,San Ramon,Nunoa,347
2020-04-30,San Ramon,Pedro Aguirre Cerda,32
2020-04-30,San Ramon,Penalolen,326
2020-04-30,San Ramon,Providencia,1058
2020-04-30,San Ramon,Pudahuel,73
2020-04-30,San Ramon,Puente Alto,321
2020-04-30,San Ramon,Quilicura,110
2020-04-30,San Ramon,Quinta Normal,24
2020-04-30,San Ramon,Recoleta,349
2020-04-30,San Ramon,Renca,11
2020-04-30,San Ramon,San Bernardo,21
2020-04-30,San Ramon,San Joaquin,103
2020-04-30,San Ramon,San Miguel,351
2020-04-30,San Ramon,San Ramon,550
2020-04-30,San Ramon,Santiago,983
2020-04-30,San Ramon,Vitacura,10
2020-04-30,San Ramon,(En Blanco),19
2020-04-30,Santiago,Cerrillos,953
2020-04-30,Santiago,Cerro Navia,366
2020-04-30,Santiago,Conchali,2085
2020-04-30,Santiago,El Bosque,121
2020-04-30,Santiago,Estacion Central,5981
2020-04-30,Santiago,Huechuraba,256
2020-04-30,Santiago,Independencia,2076
2020-04-30,Santiago,La Cisterna,4833
2020-04-30,Santiago,La Florida,4648
2020-04-30,Santiago,La Granja,135
2020-04-30,Santiago,La Pintana,261
2020-04-30,Santiago,La Reina,1351
2020-04-30,Santiago,Las Condes,7589
2020-04-30,Santiago,Lo Barnechea,102
2020-04-30,Santiago,Lo Espejo,338
2020-04-30,Santiago,Lo Prado,5275
2020-04-30,Santiago,Macul,1007
2020-04-30,Santiago,Maipu,2264
2020-04-30,Santiago,Nunoa,4201
2020-04-30,Santiago,Pedro Aguirre Cerda,731
2020-04-30,Santiago,Penalolen,1319
2020-04-30,Santiago,Providencia,10867
2020-04-30,Santiago,Pudahuel,2092
2020-04-30,Santiago,Puente Alto,3610
2020-04-30,Santiago,Quilicura,2462
2020-04-30,Santiago,Quinta Normal,832
2020-04-30,Santiago,Recoleta,6004
2020-04-30,Santiago,Renca,172
2020-04-30,Santiago,San Bernardo,614
2020-04-30,Santiago,San Joaquin,907
2020-04-30,Santiago,San Miguel,4096
2020-04-30,Santiago,San Ramon,752
2020-04-30,Santiago,Santiago,17369
2020-04-30,Santiago,Vitacura,164
2020-04-30,Santiago,(En Blanco),1337
2020-04-30,Vitacura,Cerrillos,20
2020-04-30,Vitacura,Cerro Navia,561
2020-04-30,Vitacura,Conchali,54
2020-04-30,Vitacura,El Bosque,3
2020-04-30,Vitacura,Estacion Central,306
2020-04-30,Vitacura,Huechuraba,19
2020-04-30,Vitacura,Independencia,74
2020-04-30,Vitacura,La Cisterna,105
2020-04-30,Vitacura,La Florida,174
2020-04-30,Vitacura,La Granja,22
2020-04-30,Vitacura,La Pintana,39
2020-04-30,Vitacura,La Reina,21
2020-04-30,Vitacura,Las Condes,692
2020-04-30,Vitacura,Lo Barnechea,19
2020-04-30,Vitacura,Lo Espejo,11
2020-04-30,Vitacura,Lo Prado,263
2020-04-30,Vitacura,Macul,33
2020-04-30,Vitacura,Maipu,246
2020-04-30,Vitacura,Nunoa,102
2020-04-30,Vitacura,Pedro Aguirre Cerda,40
2020-04-30,Vitacura,Penalolen,81
2020-04-30,Vitacura,Providencia,376
2020-04-30,Vitacura,Pudahuel,133
2020-04-30,Vitacura,Puente Alto,258
2020-04-30,Vitacura,Quilicura,89
2020-04-30,Vitacura,Quinta Normal,165
2020-04-30,Vitacura,Recoleta,131
2020-04-30,Vitacura,Renca,22
2020-04-30,Vitacura,San Bernardo,18
2020-04-30,Vitacura,San Joaquin,15
2020-04-30,Vitacura,San Miguel,86
2020-04-30,Vitacura,San Ramon,52
2020-04-30,Vitacura,Santiago,709
2020-04-30,Vitacura,Vitacura,54
2020-04-30,Vitacura,(En Blanco),52
2020-04-30,(En Blanco),Cerrillos,75
2020-04-30,(En Blanco),Cerro Navia,21
2020-04-30,(En Blanco),Conchali,34
2020-04-30,(En Blanco),El Bosque,5
2020-04-30,(En Blanco),Estacion Central,3773
2020-04-30,(En Blanco),Huechuraba,2
2020-04-30,(En Blanco),Independencia,90
2020-04-30,(En Blanco),La Cisterna,17
2020-04-30,(En Blanco),La Florida,51
2020-04-30,(En Blanco),La Reina,43
2020-04-30,(En Blanco),Las Condes,689
2020-04-30,(En Blanco),Lo Barnechea,8
2020-04-30,(En Blanco),Lo Espejo,29
2020-04-30,(En Blanco),Lo Prado,226
2020-04-30,(En Blanco),Macul,44
2020-04-30,(En Blanco),Maipu,135
2020-04-30,(En Blanco),Nunoa,256
2020-04-30,(En Blanco),Pedro Aguirre Cerda,184
2020-04-30,(En Blanco),Penalolen,33
2020-04-30,(En Blanco),Providencia,1123
2020-04-30,(En Blanco),Pudahuel,60
2020-04-30,(En Blanco),Puente Alto,21
2020-04-30,(En Blanco),Quilicura,75
2020-04-30,(En Blanco),Quinta Normal,15
2020-04-30,(En Blanco),Recoleta,259
2020-04-30,(En Blanco),Renca,20
2020-04-30,(En Blanco),San Bernardo,36
2020-04-30,(En Blanco),San Joaquin,83
2020-04-30,(En Blanco),San Miguel,78
2020-04-30,(En Blanco),San Ramon,2
2020-04-30,(En Blanco),Santiago,1352
2020-04-30,(En Blanco),Vitacura,5
2020-04-30,(En Blanco),(En Blanco),1906
2020-05-01,Cerrillos,Cerrillos,570
2020-05-01,Cerrillos,Cerro Navia,4
2020-05-01,Cerrillos,Conchali,21
2020-05-01,Cerrillos,El Bosque,11
2020-05-01,Cerrillos,Estacion Central,223
2020-05-01,Cerrillos,Independencia,15
2020-05-01,Cerrillos,La Cisterna,53
2020-05-01,Cerrillos,La Florida,57
2020-05-01,Cerrillos,La Granja,5
2020-05-01,Cerrillos,La Pintana,4
2020-05-01,Cerrillos,La Reina,40
2020-05-01,Cerrillos,Las Condes,121
2020-05-01,Cerrillos,Lo Barnechea,6
2020-05-01,Cerrillos,Lo Espejo,76
2020-05-01,Cerrillos,Lo Prado,17
2020-05-01,Cerrillos,Macul,16
2020-05-01,Cerrillos,Maipu,555
2020-05-01,Cerrillos,Nunoa,121
2020-05-01,Cerrillos,Pedro Aguirre Cerda,50
2020-05-01,Cerrillos,Penalolen,37
2020-05-01,Cerrillos,Providencia,125
2020-05-01,Cerrillos,Pudahuel,14
2020-05-01,Cerrillos,Puente Alto,35
2020-05-01,Cerrillos,Quilicura,12
2020-05-01,Cerrillos,Quinta Normal,14
2020-05-01,Cerrillos,Recoleta,77
2020-05-01,Cerrillos,Renca,12
2020-05-01,Cerrillos,San Bernardo,45
2020-05-01,Cerrillos,San Joaquin,10
2020-05-01,Cerrillos,San Miguel,62
2020-05-01,Cerrillos,San Ramon,10
2020-05-01,Cerrillos,Santiago,470
2020-05-01,Cerrillos,Vitacura,11
2020-05-01,Cerro Navia,Cerrillos,16
2020-05-01,Cerro Navia,Cerro Navia,758
2020-05-01,Cerro Navia,Conchali,7
2020-05-01,Cerro Navia,Estacion Central,121
2020-05-01,Cerro Navia,Huechuraba,4
2020-05-01,Cerro Navia,Independencia,19
2020-05-01,Cerro Navia,La Cisterna,51
2020-05-01,Cerro Navia,La Florida,47
2020-05-01,Cerro Navia,La Granja,2
2020-05-01,Cerro Navia,La Reina,30
2020-05-01,Cerro Navia,Las Condes,199
2020-05-01,Cerro Navia,Lo Barnechea,14
2020-05-01,Cerro Navia,Lo Espejo,18
2020-05-01,Cerro Navia,Lo Prado,404
2020-05-01,Cerro Navia,Macul,19
2020-05-01,Cerro Navia,Maipu,87
2020-05-01,Cerro Navia,Nunoa,124
2020-05-01,Cerro Navia,Pedro Aguirre Cerda,7
2020-05-01,Cerro Navia,Penalolen,48
2020-05-01,Cerro Navia,Providencia,302
2020-05-01,Cerro Navia,Pudahuel,860
2020-05-01,Cerro Navia,Puente Alto,40
2020-05-01,Cerro Navia,Quilicura,38
2020-05-01,Cerro Navia,Quinta Normal,384
2020-05-01,Cerro Navia,Recoleta,77
2020-05-01,Cerro Navia,Renca,99
2020-05-01,Cerro Navia,San Bernardo,7
2020-05-01,Cerro Navia,San Joaquin,12
2020-05-01,Cerro Navia,San Miguel,41
2020-05-01,Cerro Navia,San Ramon,9
2020-05-01,Cerro Navia,Santiago,843
2020-05-01,Cerro Navia,Vitacura,100
2020-05-01,Conchali,Cerrillos,24
2020-05-01,Conchali,Cerro Navia,10
2020-05-01,Conchali,Conchali,988
2020-05-01,Conchali,El Bosque,11
2020-05-01,Conchali,Estacion Central,79
2020-05-01,Conchali,Huechuraba,99
2020-05-01,Conchali,Independencia,359
2020-05-01,Conchali,La Cisterna,117
2020-05-01,Conchali,La Florida,76
2020-05-01,Conchali,La Granja,7
2020-05-01,Conchali,La Reina,41
2020-05-01,Conchali,Las Condes,145
2020-05-01,Conchali,Lo Barnechea,11
2020-05-01,Conchali,Lo Espejo,6
2020-05-01,Conchali,Lo Prado,72
2020-05-01,Conchali,Macul,20
2020-05-01,Conchali,Maipu,26
2020-05-01,Conchali,Nunoa,176
2020-05-01,Conchali,Pedro Aguirre Cerda,6
2020-05-01,Conchali,Penalolen,44
2020-05-01,Conchali,Providencia,191
2020-05-01,Conchali,Pudahuel,50
2020-05-01,Conchali,Puente Alto,50
2020-05-01,Conchali,Quilicura,332
2020-05-01,Conchali,Quinta Normal,45
2020-05-01,Conchali,Recoleta,452
2020-05-01,Conchali,Renca,20
2020-05-01,Conchali,San Bernardo,16
2020-05-01,Conchali,San Joaquin,34
2020-05-01,Conchali,San Miguel,93
2020-05-01,Conchali,San Ramon,16
2020-05-01,Conchali,Santiago,1083
2020-05-01,Conchali,Vitacura,29
2020-05-01,El Bosque,Cerrillos,8
2020-05-01,El Bosque,Cerro Navia,2
2020-05-01,El Bosque,Conchali,14
2020-05-01,El Bosque,El Bosque,192
2020-05-01,El Bosque,Estacion Central,278
2020-05-01,El Bosque,Huechuraba,2
2020-05-01,El Bosque,Independencia,16
2020-05-01,El Bosque,La Cisterna,320
2020-05-01,El Bosque,La Florida,48
2020-05-01,El Bosque,La Granja,4
2020-05-01,El Bosque,La Pintana,43
2020-05-01,El Bosque,La Reina,14
2020-05-01,El Bosque,Las Condes,84
2020-05-01,El Bosque,Lo Barnechea,9
2020-05-01,El Bosque,Lo Espejo,34
2020-05-01,El Bosque,Lo Prado,21
2020-05-01,El Bosque,Maipu,32
2020-05-01,El Bosque,Nunoa,73
2020-05-01,El Bosque,Pedro Aguirre Cerda,104
2020-05-01,El Bosque,Penalolen,31
2020-05-01,El Bosque,Providencia,124
2020-05-01,El Bosque,Pudahuel,25
2020-05-01,El Bosque,Puente Alto,53
2020-05-01,El Bosque,Quilicura,7
2020-05-01,El Bosque,Quinta Normal,15
2020-05-01,El Bosque,Recoleta,39
2020-05-01,El Bosque,Renca,3
2020-05-01,El Bosque,San Bernardo,138
2020-05-01,El Bosque,San Joaquin,10
2020-05-01,El Bosque,San Miguel,124
2020-05-01,El Bosque,San Ramon,10
2020-05-01,El Bosque,Santiago,361
2020-05-01,El Bosque,Vitacura,6
2020-05-01,Estacion Central,Cerrillos,170
2020-05-01,Estacion Central,Cerro Navia,118
2020-05-01,Estacion Central,Conchali,85
2020-05-01,Estacion Central,El Bosque,136
2020-05-01,Estacion Central,Estacion Central,1143
2020-05-01,Estacion Central,Huechuraba,12
2020-05-01,Estacion Central,Independencia,109
2020-05-01,Estacion Central,La Cisterna,184
2020-05-01,Estacion Central,La Florida,100
2020-05-01,Estacion Central,La Granja,7
2020-05-01,Estacion Central,La Pintana,6
2020-05-01,Estacion Central,La Reina,79
2020-05-01,Estacion Central,Las Condes,524
2020-05-01,Estacion Central,Lo Barnechea,28
2020-05-01,Estacion Central,Lo Espejo,142
2020-05-01,Estacion Central,Lo Prado,516
2020-05-01,Estacion Central,Macul,36
2020-05-01,Estacion Central,Maipu,445
2020-05-01,Estacion Central,Nunoa,223
2020-05-01,Estacion Central,Pedro Aguirre Cerda,144
2020-05-01,Estacion Central,Penalolen,68
2020-05-01,Estacion Central,Providencia,538
2020-05-01,Estacion Central,Pudahuel,177
2020-05-01,Estacion Central,Puente Alto,90
2020-05-01,Estacion Central,Quilicura,86
2020-05-01,Estacion Central,Quinta Normal,135
2020-05-01,Estacion Central,Recoleta,328
2020-05-01,Estacion Central,Renca,46
2020-05-01,Estacion Central,San Bernardo,352
2020-05-01,Estacion Central,San Joaquin,33
2020-05-01,Estacion Central,San Miguel,171
2020-05-01,Estacion Central,San Ramon,36
2020-05-01,Estacion Central,Santiago,1896
2020-05-01,Estacion Central,Vitacura,47
2020-05-01,Huechuraba,Cerrillos,4
2020-05-01,Huechuraba,Cerro Navia,5
2020-05-01,Huechuraba,Conchali,88
2020-05-01,Huechuraba,El Bosque,5
2020-05-01,Huechuraba,Estacion Central,31
2020-05-01,Huechuraba,Huechuraba,281
2020-05-01,Huechuraba,Independencia,37
2020-05-01,Huechuraba,La Cisterna,25
2020-05-01,Huechuraba,La Florida,28
2020-05-01,Huechuraba,La Granja,3
2020-05-01,Huechuraba,La Pintana,2
2020-05-01,Huechuraba,La Reina,3
2020-05-01,Huechuraba,Las Condes,20
2020-05-01,Huechuraba,Lo Barnechea,5
2020-05-01,Huechuraba,Lo Espejo,3
2020-05-01,Huechuraba,Lo Prado,28
2020-05-01,Huechuraba,Macul,12
2020-05-01,Huechuraba,Maipu,9
2020-05-01,Huechuraba,Nunoa,29
2020-05-01,Huechuraba,Pedro Aguirre Cerda,5
2020-05-01,Huechuraba,Penalolen,2
2020-05-01,Huechuraba,Providencia,45
2020-05-01,Huechuraba,Pudahuel,24
2020-05-01,Huechuraba,Puente Alto,8
2020-05-01,Huechuraba,Quilicura,105
2020-05-01,Huechuraba,Quinta Normal,10
2020-05-01,Huechuraba,Recoleta,176
2020-05-01,Huechuraba,Renca,4
2020-05-01,Huechuraba,San Joaquin,3
2020-05-01,Huechuraba,San Miguel,24
2020-05-01,Huechuraba,San Ramon,7
2020-05-01,Huechuraba,Santiago,139
2020-05-01,Huechuraba,Vitacura,4
2020-05-01,Independencia,Cerrillos,12
2020-05-01,Independencia,Cerro Navia,20
2020-05-01,Independencia,Conchali,297
2020-05-01,Independencia,El Bosque,8
