Semana,Inicio_semana,Fin_semana,Origen,Cod_region_origen,Region_origen,Destino,Cod_region_destino,Region_destino,Operaciones,Pasajeros
34,2020-08-17,2020-08-23,Iquique,1,Tarapacá,Antofagasta,2,Antofagasta,1.0,63.0
1,2020-01-01,2020-01-05,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,13.0,1713.0
2,2020-01-06,2020-01-12,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,17.0,2388.0
3,2020-01-13,2020-01-19,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,17.0,2508.0
4,2020-01-20,2020-01-26,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,16.0,2375.0
5,2020-01-27,2020-02-02,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,14.0,2016.0
5,2020-01-27,2020-02-02,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,1.0,129.0
6,2020-02-03,2020-02-09,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,17.0,2509.0
7,2020-02-10,2020-02-16,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,16.0,2364.0
8,2020-02-17,2020-02-23,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,16.0,2347.0
9,2020-02-24,2020-03-01,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,14.0,2041.0
9,2020-02-24,2020-03-01,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,2.0,320.0
10,2020-03-02,2020-03-08,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,16.0,2147.0
11,2020-03-09,2020-03-15,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,16.0,1968.0
12,2020-03-16,2020-03-22,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,11.0,1151.0
13,2020-03-23,2020-03-29,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,3.0,273.0
14,2020-03-30,2020-04-05,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,5.0,322.0
14,2020-03-30,2020-04-05,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,3.0,243.0
15,2020-04-06,2020-04-12,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,8.0,471.0
16,2020-04-13,2020-04-19,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,8.0,522.0
17,2020-04-20,2020-04-26,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,8.0,462.0
18,2020-04-27,2020-05-03,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,7.0,393.0
19,2020-05-04,2020-05-10,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,8.0,383.0
20,2020-05-11,2020-05-17,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,10.0,516.0
21,2020-05-18,2020-05-24,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,10.0,483.0
22,2020-05-25,2020-05-31,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,10.0,523.0
23,2020-06-01,2020-06-07,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,8.0,405.0
24,2020-06-08,2020-06-14,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,10.0,479.0
25,2020-06-15,2020-06-21,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,9.0,440.0
26,2020-06-22,2020-06-28,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,12.0,495.0
27,2020-06-29,2020-07-05,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,5.0,278.0
27,2020-06-29,2020-07-05,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,7.0,406.0
28,2020-07-06,2020-07-12,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,13.0,597.0
29,2020-07-13,2020-07-19,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,13.0,630.0
30,2020-07-20,2020-07-26,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,14.0,619.0
31,2020-07-27,2020-08-02,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,13.0,616.0
32,2020-08-03,2020-08-09,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,9.0,470.0
33,2020-08-10,2020-08-16,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,9.0,444.0
34,2020-08-17,2020-08-23,La Serena,4,Coquimbo,Antofagasta,2,Antofagasta,7.0,392.0
4,2020-01-20,2020-01-26,Puerto Montt,10,Los Lagos,Antofagasta,2,Antofagasta,2.0,179.0
5,2020-01-27,2020-02-02,Puerto Montt,10,Los Lagos,Antofagasta,2,Antofagasta,1.0,126.0
5,2020-01-27,2020-02-02,Puerto Montt,10,Los Lagos,Antofagasta,2,Antofagasta,1.0,111.0
6,2020-02-03,2020-02-09,Puerto Montt,10,Los Lagos,Antofagasta,2,Antofagasta,2.0,273.0
7,2020-02-10,2020-02-16,Puerto Montt,10,Los Lagos,Antofagasta,2,Antofagasta,2.0,306.0
8,2020-02-17,2020-02-23,Puerto Montt,10,Los Lagos,Antofagasta,2,Antofagasta,2.0,298.0
9,2020-02-24,2020-03-01,Puerto Montt,10,Los Lagos,Antofagasta,2,Antofagasta,2.0,308.0
10,2020-03-02,2020-03-08,Puerto Montt,10,Los Lagos,Antofagasta,2,Antofagasta,2.0,198.0
11,2020-03-09,2020-03-15,Puerto Montt,10,Los Lagos,Antofagasta,2,Antofagasta,2.0,132.0
1,2020-01-01,2020-01-05,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,79.0,11342.0
2,2020-01-06,2020-01-12,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,122.0,18561.0
3,2020-01-13,2020-01-19,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,121.0,19355.0
4,2020-01-20,2020-01-26,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,123.0,19902.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,93.0,15004.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,27.0,4517.0
6,2020-02-03,2020-02-09,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,121.0,19257.0
7,2020-02-10,2020-02-16,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,121.0,20193.0
8,2020-02-17,2020-02-23,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,127.0,20673.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,108.0,17409.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,15.0,2495.0
10,2020-03-02,2020-03-08,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,118.0,18121.0
11,2020-03-09,2020-03-15,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,105.0,15676.0
12,2020-03-16,2020-03-22,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,66.0,8406.0
13,2020-03-23,2020-03-29,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,23.0,2894.0
14,2020-03-30,2020-04-05,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,8.0,783.0
14,2020-03-30,2020-04-05,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,13.0,1521.0
15,2020-04-06,2020-04-12,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,20.0,2090.0
16,2020-04-13,2020-04-19,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,18.0,1966.0
17,2020-04-20,2020-04-26,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,20.0,2389.0
18,2020-04-27,2020-05-03,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,16.0,1576.0
18,2020-04-27,2020-05-03,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,17.0,1656.0
18,2020-04-27,2020-05-03,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,4.0,556.0
19,2020-05-04,2020-05-10,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,28.0,2541.0
20,2020-05-11,2020-05-17,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,21.0,1891.0
21,2020-05-18,2020-05-24,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,23.0,2108.0
22,2020-05-25,2020-05-31,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,22.0,1838.0
23,2020-06-01,2020-06-07,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,34.0,2572.0
24,2020-06-08,2020-06-14,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,35.0,2905.0
25,2020-06-15,2020-06-21,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,33.0,2630.0
26,2020-06-22,2020-06-28,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,41.0,2923.0
27,2020-06-29,2020-07-05,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,17.0,1485.0
27,2020-06-29,2020-07-05,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,20.0,1669.0
28,2020-07-06,2020-07-12,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,39.0,3056.0
29,2020-07-13,2020-07-19,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,38.0,3184.0
30,2020-07-20,2020-07-26,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,44.0,3615.0
31,2020-07-27,2020-08-02,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,38.0,3053.0
31,2020-07-27,2020-08-02,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,6.0,695.0
32,2020-08-03,2020-08-09,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,49.0,4632.0
33,2020-08-10,2020-08-16,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,51.0,4683.0
34,2020-08-17,2020-08-23,Santiago,13,Metropolitana,Antofagasta,2,Antofagasta,47.0,4416.0
4,2020-01-20,2020-01-26,Temuco,9,Araucanía,Antofagasta,2,Antofagasta,2.0,240.0
5,2020-01-27,2020-02-02,Temuco,9,Araucanía,Antofagasta,2,Antofagasta,2.0,284.0
6,2020-02-03,2020-02-09,Temuco,9,Araucanía,Antofagasta,2,Antofagasta,2.0,309.0
7,2020-02-10,2020-02-16,Temuco,9,Araucanía,Antofagasta,2,Antofagasta,2.0,300.0
8,2020-02-17,2020-02-23,Temuco,9,Araucanía,Antofagasta,2,Antofagasta,2.0,307.0
9,2020-02-24,2020-03-01,Temuco,9,Araucanía,Antofagasta,2,Antofagasta,2.0,292.0
10,2020-03-02,2020-03-08,Temuco,9,Araucanía,Antofagasta,2,Antofagasta,2.0,231.0
11,2020-03-09,2020-03-15,Temuco,9,Araucanía,Antofagasta,2,Antofagasta,2.0,192.0
12,2020-03-16,2020-03-22,Temuco,9,Araucanía,Antofagasta,2,Antofagasta,1.0,109.0
10,2020-03-02,2020-03-08,Arica,15,Arica y Parinacota,Copiapó,3,Atacama,1.0,141.0
13,2020-03-23,2020-03-29,Calama,2,Antofagasta,Copiapó,3,Atacama,1.0,17.0
15,2020-04-06,2020-04-12,La Serena,4,Coquimbo,Copiapó,3,Atacama,4.0,72.0
1,2020-01-01,2020-01-05,Santiago,13,Metropolitana,Copiapó,3,Atacama,30.0,4239.0
2,2020-01-06,2020-01-12,Santiago,13,Metropolitana,Copiapó,3,Atacama,44.0,6615.0
3,2020-01-13,2020-01-19,Santiago,13,Metropolitana,Copiapó,3,Atacama,44.0,7036.0
4,2020-01-20,2020-01-26,Santiago,13,Metropolitana,Copiapó,3,Atacama,43.0,6845.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Copiapó,3,Atacama,33.0,5035.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Copiapó,3,Atacama,10.0,1585.0
6,2020-02-03,2020-02-09,Santiago,13,Metropolitana,Copiapó,3,Atacama,47.0,7100.0
7,2020-02-10,2020-02-16,Santiago,13,Metropolitana,Copiapó,3,Atacama,46.0,7142.0
8,2020-02-17,2020-02-23,Santiago,13,Metropolitana,Copiapó,3,Atacama,47.0,7131.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Copiapó,3,Atacama,40.0,5803.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Copiapó,3,Atacama,6.0,839.0
10,2020-03-02,2020-03-08,Santiago,13,Metropolitana,Copiapó,3,Atacama,44.0,6172.0
11,2020-03-09,2020-03-15,Santiago,13,Metropolitana,Copiapó,3,Atacama,42.0,5983.0
12,2020-03-16,2020-03-22,Santiago,13,Metropolitana,Copiapó,3,Atacama,28.0,2852.0
13,2020-03-23,2020-03-29,Santiago,13,Metropolitana,Copiapó,3,Atacama,7.0,344.0
14,2020-03-30,2020-04-05,Santiago,13,Metropolitana,Copiapó,3,Atacama,3.0,102.0
14,2020-03-30,2020-04-05,Santiago,13,Metropolitana,Copiapó,3,Atacama,5.0,167.0
15,2020-04-06,2020-04-12,Santiago,13,Metropolitana,Copiapó,3,Atacama,4.0,134.0
17,2020-04-20,2020-04-26,Santiago,13,Metropolitana,Copiapó,3,Atacama,1.0,18.0
34,2020-08-17,2020-08-23,Santiago,13,Metropolitana,Copiapó,3,Atacama,2.0,134.0
1,2020-01-01,2020-01-05,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,67.0
2,2020-01-06,2020-01-12,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,2.0,134.0
3,2020-01-13,2020-01-19,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,2.0,135.0
4,2020-01-20,2020-01-26,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,2.0,120.0
5,2020-01-27,2020-02-02,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,2.0,140.0
6,2020-02-03,2020-02-09,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,2.0,135.0
7,2020-02-10,2020-02-16,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,2.0,125.0
8,2020-02-17,2020-02-23,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,2.0,160.0
9,2020-02-24,2020-03-01,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,2.0,177.0
10,2020-03-02,2020-03-08,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,2.0,149.0
11,2020-03-09,2020-03-15,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,2.0,124.0
12,2020-03-16,2020-03-22,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,58.0
13,2020-03-23,2020-03-29,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,41.0
14,2020-03-30,2020-04-05,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,24.0
15,2020-04-06,2020-04-12,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,15.0
16,2020-04-13,2020-04-19,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,6.0
17,2020-04-20,2020-04-26,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,14.0
18,2020-04-27,2020-05-03,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,4.0
19,2020-05-04,2020-05-10,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,5.0
20,2020-05-11,2020-05-17,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,16.0
21,2020-05-18,2020-05-24,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,23.0
22,2020-05-25,2020-05-31,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,6.0
23,2020-06-01,2020-06-07,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,23.0
24,2020-06-08,2020-06-14,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,25.0
25,2020-06-15,2020-06-21,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,7.0
26,2020-06-22,2020-06-28,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,18.0
27,2020-06-29,2020-07-05,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,5.0
28,2020-07-06,2020-07-12,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,9.0
29,2020-07-13,2020-07-19,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,9.0
31,2020-07-27,2020-08-02,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,2.0,8.0
32,2020-08-03,2020-08-09,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,9.0
33,2020-08-10,2020-08-16,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,3.0
34,2020-08-17,2020-08-23,Balmaceda,11,Aysén,Punta Arenas,12,Magallanes,1.0,4.0
1,2020-01-01,2020-01-05,Concepción,8,Biobío,Punta Arenas,12,Magallanes,3.0,478.0
2,2020-01-06,2020-01-12,Concepción,8,Biobío,Punta Arenas,12,Magallanes,5.0,666.0
3,2020-01-13,2020-01-19,Concepción,8,Biobío,Punta Arenas,12,Magallanes,5.0,734.0
4,2020-01-20,2020-01-26,Concepción,8,Biobío,Punta Arenas,12,Magallanes,5.0,705.0
5,2020-01-27,2020-02-02,Concepción,8,Biobío,Punta Arenas,12,Magallanes,4.0,632.0
5,2020-01-27,2020-02-02,Concepción,8,Biobío,Punta Arenas,12,Magallanes,1.0,122.0
6,2020-02-03,2020-02-09,Concepción,8,Biobío,Punta Arenas,12,Magallanes,5.0,737.0
7,2020-02-10,2020-02-16,Concepción,8,Biobío,Punta Arenas,12,Magallanes,5.0,725.0
8,2020-02-17,2020-02-23,Concepción,8,Biobío,Punta Arenas,12,Magallanes,5.0,724.0
9,2020-02-24,2020-03-01,Concepción,8,Biobío,Punta Arenas,12,Magallanes,5.0,756.0
10,2020-03-02,2020-03-08,Concepción,8,Biobío,Punta Arenas,12,Magallanes,4.0,671.0
11,2020-03-09,2020-03-15,Concepción,8,Biobío,Punta Arenas,12,Magallanes,4.0,587.0
12,2020-03-16,2020-03-22,Concepción,8,Biobío,Punta Arenas,12,Magallanes,3.0,303.0
13,2020-03-23,2020-03-29,Concepción,8,Biobío,Punta Arenas,12,Magallanes,2.0,163.0
16,2020-04-13,2020-04-19,Concepción,8,Biobío,Punta Arenas,12,Magallanes,1.0,3.0
17,2020-04-20,2020-04-26,Concepción,8,Biobío,Punta Arenas,12,Magallanes,1.0,3.0
1,2020-01-01,2020-01-05,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,19.0,2298.0
2,2020-01-06,2020-01-12,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,30.0,3799.0
3,2020-01-13,2020-01-19,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,29.0,3632.0
4,2020-01-20,2020-01-26,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,30.0,3948.0
5,2020-01-27,2020-02-02,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,22.0,3091.0
5,2020-01-27,2020-02-02,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,8.0,942.0
6,2020-02-03,2020-02-09,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,31.0,4330.0
7,2020-02-10,2020-02-16,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,31.0,4620.0
8,2020-02-17,2020-02-23,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,31.0,4667.0
9,2020-02-24,2020-03-01,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,28.0,4266.0
9,2020-02-24,2020-03-01,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,3.0,471.0
10,2020-03-02,2020-03-08,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,20.0,3402.0
11,2020-03-09,2020-03-15,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,20.0,3122.0
12,2020-03-16,2020-03-22,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,17.0,1873.0
13,2020-03-23,2020-03-29,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,5.0,716.0
14,2020-03-30,2020-04-05,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,2.0,204.0
15,2020-04-06,2020-04-12,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,3.0,174.0
16,2020-04-13,2020-04-19,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,3.0,181.0
17,2020-04-20,2020-04-26,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,1.0,121.0
18,2020-04-27,2020-05-03,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,3.0,375.0
18,2020-04-27,2020-05-03,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,3.0,193.0
19,2020-05-04,2020-05-10,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,2.0,124.0
20,2020-05-11,2020-05-17,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,2.0,224.0
21,2020-05-18,2020-05-24,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,2.0,143.0
22,2020-05-25,2020-05-31,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,2.0,177.0
23,2020-06-01,2020-06-07,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,2.0,246.0
24,2020-06-08,2020-06-14,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,2.0,164.0
25,2020-06-15,2020-06-21,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,3.0,311.0
26,2020-06-22,2020-06-28,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,3.0,295.0
27,2020-06-29,2020-07-05,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,3.0,257.0
28,2020-07-06,2020-07-12,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,3.0,295.0
29,2020-07-13,2020-07-19,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,4.0,443.0
30,2020-07-20,2020-07-26,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,5.0,409.0
31,2020-07-27,2020-08-02,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,5.0,430.0
32,2020-08-03,2020-08-09,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,7.0,529.0
33,2020-08-10,2020-08-16,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,8.0,459.0
34,2020-08-17,2020-08-23,Puerto Montt,10,Los Lagos,Punta Arenas,12,Magallanes,6.0,451.0
33,2020-08-10,2020-08-16,Punta Arenas,12,Magallanes,Punta Arenas,12,Magallanes,1.0,3.0
1,2020-01-01,2020-01-05,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,54.0,7560.0
2,2020-01-06,2020-01-12,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,78.0,11060.0
3,2020-01-13,2020-01-19,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,78.0,11709.0
4,2020-01-20,2020-01-26,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,77.0,12061.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,55.0,8520.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,25.0,3636.0
6,2020-02-03,2020-02-09,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,75.0,12820.0
7,2020-02-10,2020-02-16,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,84.0,14679.0
8,2020-02-17,2020-02-23,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,79.0,13500.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,67.0,11275.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,13.0,2143.0
10,2020-03-02,2020-03-08,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,55.0,9901.0
11,2020-03-09,2020-03-15,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,53.0,8803.0
12,2020-03-16,2020-03-22,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,36.0,3411.0
13,2020-03-23,2020-03-29,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,11.0,806.0
14,2020-03-30,2020-04-05,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,2.0,137.0
14,2020-03-30,2020-04-05,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,5.0,372.0
15,2020-04-06,2020-04-12,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,5.0,250.0
16,2020-04-13,2020-04-19,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,5.0,195.0
17,2020-04-20,2020-04-26,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,5.0,250.0
18,2020-04-27,2020-05-03,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,3.0,236.0
18,2020-04-27,2020-05-03,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,3.0,236.0
18,2020-04-27,2020-05-03,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,1.0,91.0
19,2020-05-04,2020-05-10,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,2.0,440.0
20,2020-05-11,2020-05-17,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,4.0,589.0
21,2020-05-18,2020-05-24,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,2.0,383.0
22,2020-05-25,2020-05-31,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,3.0,393.0
23,2020-06-01,2020-06-07,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,6.0,657.0
24,2020-06-08,2020-06-14,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,2.0,406.0
25,2020-06-15,2020-06-21,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,5.0,540.0
26,2020-06-22,2020-06-28,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,5.0,420.0
27,2020-06-29,2020-07-05,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,4.0,518.0
28,2020-07-06,2020-07-12,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,5.0,407.0
29,2020-07-13,2020-07-19,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,6.0,452.0
30,2020-07-20,2020-07-26,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,5.0,389.0
31,2020-07-27,2020-08-02,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,5.0,363.0
31,2020-07-27,2020-08-02,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,1.0,170.0
32,2020-08-03,2020-08-09,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,7.0,585.0
33,2020-08-10,2020-08-16,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,5.0,548.0
34,2020-08-17,2020-08-23,Santiago,13,Metropolitana,Punta Arenas,12,Magallanes,6.0,539.0
1,2020-01-01,2020-01-05,Temuco,9,Araucanía,Punta Arenas,12,Magallanes,2.0,267.0
2,2020-01-06,2020-01-12,Temuco,9,Araucanía,Punta Arenas,12,Magallanes,3.0,375.0
3,2020-01-13,2020-01-19,Temuco,9,Araucanía,Punta Arenas,12,Magallanes,2.0,263.0
4,2020-01-20,2020-01-26,Temuco,9,Araucanía,Punta Arenas,12,Magallanes,3.0,405.0
5,2020-01-27,2020-02-02,Temuco,9,Araucanía,Punta Arenas,12,Magallanes,2.0,308.0
5,2020-01-27,2020-02-02,Temuco,9,Araucanía,Punta Arenas,12,Magallanes,1.0,163.0
6,2020-02-03,2020-02-09,Temuco,9,Araucanía,Punta Arenas,12,Magallanes,3.0,461.0
